district_id,state_name,district_name,z_stunting_pct,z_wasting_pct,z_underweight_pct,z_anaemia_children_u5_pct,malnutrition_index_pc1,z_malnutrition_index_pc1
75,Bihar,Bhagalpur,0.7643669933443136,0.39959078054433267,1.116781359292931,1.0637484735096776,1.668795686294446,1.0789232617252158
76,Bihar,Bhojpur,0.8469795151269435,1.9494763827603625,1.4875738968575498,0.14972149111201416,2.321263154730932,1.5007617977405103
77,Bihar,Buxar,0.717159838039954,2.241039020801002,1.6214712020892175,0.19957750833370444,2.501001951800372,1.6169679761153688
78,Bihar,Darbhanga,1.40166358995317,0.10802814250369366,0.9931838467713918,0.24943352555539589,1.4368388784792294,0.9289566734108178
79,Bihar,Gaya,1.6376993664749688,0.875298242610639,1.4360749333069083,0.8975617494373752,2.4510283924584737,1.5846586670201952
80,Bihar,Gopalganj,0.07986324143109756,0.4456269865507495,-0.036795424241438286,-0.8141615085073401,-0.09228416032904409,-0.059664300480590494
81,Bihar,Jamui,1.1184206581270117,0.12337354450583224,0.8180873706992106,1.3296472320253618,1.630497813443329,1.0541626117349125
82,Bihar,Jehanabad,0.9177902480834824,2.762782688873725,2.280657935537429,-0.33222000869766327,3.0409950371365397,1.9660886657988654
83,Bihar,Kaimur (Bhabua),1.2482403352140012,1.3356603026748062,1.8171672635816556,0.4571669306457739,2.5420523172613376,1.6435081898526798
84,Bihar,Katihar,1.2246367575618209,0.7525350265935277,1.9098653979728102,-0.024774569163904105,2.1128033057830193,1.3659866529982294
85,Bihar,Khagaria,0.15067397438763652,1.028752262632028,0.7047896508877991,0.09986547389032273,1.040699512897576,0.6728414521639532
86,Bihar,Kishanganj,0.622745527431234,0.8139166346020831,1.1888799082638293,0.1331028187047837,1.4739726415870162,0.952964693770307
87,Bihar,Lakhisarai,1.083015291648742,1.074788468638445,1.6008716166689614,0.9391084304554508,2.3957354426328594,1.54891022263829
88,Bihar,Madhepura,1.5078796893879793,0.30751836853149955,1.4360749333069083,0.14972149111201416,1.8152645326055177,1.173619482898925
89,Bihar,Madhubani,1.1538260246052812,-0.22957070154336218,0.663590480047286,0.42392958583131296,1.0217587009949072,0.6605956855158331
90,Bihar,Munger,0.23328649617026642,1.2435878906619726,1.0240832249017764,0.6981376805506118,1.617798191756803,1.0459519497795666
91,Bihar,Muzaffarpur,1.0712135028226522,0.20010055451652678,0.5296931748156185,-0.10786793120005532,0.896251636662329,0.5794518448819059
92,Bihar,Nalanda,1.0712135028226522,1.4123873126855009,1.7656683000310143,1.1966978527675192,2.756576984704001,1.7822044100183143
93,Bihar,Nawada,1.8737351429967675,-0.060771279519834534,0.7974877852789536,0.6150443185144605,1.6102954343863156,1.0411012065036935
94,Bihar,Pashchim Champaran,1.1774296022574613,-0.8280413796267799,0.07650229556997314,-0.3571480173085084,0.07428872981869561,0.048029749443676446
95,Bihar,Patna,0.11526860790936704,1.3663511066790839,1.0343830176119049,-0.0413932415711334,1.3316983745109332,0.8609803858325601
96,Bihar,Purbi Champaran,1.838329776518498,-0.275606907549779,0.8592865415397235,-0.40700403453019923,1.11964447840227,0.723881588699925
97,Bihar,Purnia,1.1774296022574613,1.1054792726427227,1.8068674708715273,0.1746494997228593,2.2774457737674396,1.4724326307983528
98,Bihar,Rohtas,0.7643669933443136,2.026203392771057,1.9201651906829387,0.36576423240600686,2.668205695208508,1.725069890383346
99,Bihar,Saharsa,1.6849065217793284,0.2921729665293604,1.3536765916258824,0.28267087036985566,1.8963791000859784,1.2260623280226313
100,Bihar,Samastipur,1.236438546387911,0.4149361825464718,1.36397638433601,0.10817481009393856,1.6751604345239646,1.083038250142462
101,Bihar,Saran,0.728961626866044,1.5658413327068899,1.590571823958833,0.3242175513879313,2.2106128135933396,1.4292232457466056
102,Bihar,Sheikhpura,2.3694102736925453,-0.35233391756047355,0.8283871634093389,1.1800791803602886,1.9533695963211073,1.2629082838159846
103,Bihar,Sheohar,0.10346681908327693,2.5786378648480572,1.3021776280752408,0.59842564610723,2.331123744522715,1.5071369458716204
104,Bihar,Sitamarhi,2.440221006649085,-0.3676793195626127,1.157980530133444,0.34083622379516176,1.84692092128247,1.1940862269145567
105,Bihar,Siwan,0.374907962083346,-0.060771279519834534,0.12800125912061464,-0.16603328462536082,0.1642476990930626,0.10619074862893756
106,Bihar,Supaul,1.0358081363443818,1.1054792726427227,1.590571823958833,-0.19096129323620595,1.9312479524730612,1.2486060200150426
107,Bihar,Vaishali,0.5637365833007844,0.1540643485101105,0.910785505090365,0.9307990942518349,1.2740731750483862,0.8237240765837314
108,Chhattisgarh,Balod,0.009052508474557774,-0.5364787415861406,0.663590480047286,0.19957750833370444,0.22877460528352334,0.14790920503904423
109,Chhattisgarh,Balodabazar-Bhatapara,0.8705830927791228,0.12337354450583224,0.46789441855484853,0.1580308273156288,0.8300735321287432,0.5366658423864689
110,Chhattisgarh,Balrampur Ramanujganj,0.18607934086590683,0.6758080165828331,0.9519846759308781,-1.3127216807242474,0.47498064960819614,0.30708832479641
111,Chhattisgarh,Bastar,1.7203118882575987,0.2768275645272213,1.6111714093790896,1.22993519758198,2.4404834829239515,1.5778410869634976
112,Chhattisgarh,Bemetara,0.5755383721268744,-0.336988515558335,-0.20159210760349083,-0.3405293449012785,-0.14271218199939342,-0.09226743222989159
113,Chhattisgarh,Bijapur,2.3930138513447243,0.2154459565186659,1.7038695437702442,0.9391084304554508,2.6775721391515734,1.731125559350383
114,Chhattisgarh,Bilaspur,-0.9232888087865475,0.8292620366042222,-0.16039293676297778,1.013892456287986,0.2599849054974228,0.1680875403396199
115,Chhattisgarh,Dakshin Bastar Dantewada,1.42526716760535,0.12337354450583224,1.672970165639859,1.9943941283145716,2.56535601243429,1.6585746830206252
116,Chhattisgarh,Dhamtari,-0.35680294513423044,-0.10680748552625137,-0.06769480237182325,0.11648414629755321,-0.21957503078579016,-0.14196142185318392
117,Chhattisgarh,Durg,0.6345473162573241,-0.26026150554764044,-0.19129231489336276,-0.7310681464711889,-0.22624971507225397,-0.14627679263253224
118,Chhattisgarh,Gariyaband,-0.5456315663516697,0.5070085945593049,-0.7680807066605472,0.664900335736152,-0.2225253282490227,-0.14386887199116855
119,Chhattisgarh,Janjgir-Champa,-0.1207671686124317,0.9213344486170558,0.06620250285984469,0.6815190081433813,0.699408817632825,0.452187436123705
120,Chhattisgarh,Jashpur,0.2686918626485359,-0.2449161035455013,0.41639545500420705,-0.9803482325796425,-0.12494910426863703,-0.08078310378816243
121,Chhattisgarh,Kabeerdham,0.5165294279964248,-1.0121862036524467,-0.2324914857338758,0.1331028187047837,-0.3284055939920728,-0.21232343632521614
122,Chhattisgarh,Kondagaon,0.48112406151815523,0.6451172125785554,1.3021776280752408,0.8892524132337594,1.6938901550370207,1.095147540280921
123,Chhattisgarh,Korba,0.13887218556154726,-0.5978603495946962,-0.17069272947310624,-0.19096129323620595,-0.40230327350246664,-0.2601003607660497
124,Chhattisgarh,Korea,-0.1679743239167913,-0.07611668152197311,0.2309991862218976,-0.7975428361001102,-0.29514894497608796,-0.190822079073957
125,Chhattisgarh,Mahasamund,0.38670975090943527,-0.7052781636096686,-0.38698837638580025,0.8227777236048386,-0.062209214537158164,-0.04022000368830761
126,Chhattisgarh,Mungeli,-0.40401010043859004,-0.13749828953052906,0.10740167370035811,-0.32391067249404804,-0.3259915216577952,-0.2107626707873312
127,Chhattisgarh,Narayanpur,1.2010331799096416,0.4456269865507495,1.0240832249017764,1.736804706002502,2.114387921171065,1.3670111513338206
128,Chhattisgarh,Raigarh,0.6581508939095043,-0.5671695455904183,-0.16039293676297778,-0.26574531906874194,-0.15919720653135203,-0.102925463397946
129,Chhattisgarh,Raipur,-0.15617253509070117,0.4763177905550272,0.28249814977253873,0.7230656891614569,0.6152136209178857,0.3977528777129095
130,Chhattisgarh,Rajnandgaon,-0.6990548210908385,0.12337354450583224,0.14860084454087116,1.2133165251747495,0.29477474819153426,0.19058015034737072
131,Chhattisgarh,Sukma,0.9767991922139321,0.39959078054433267,0.8077875779890821,2.1190341713687983,2.0037610586412993,1.2954877789190251
132,Chhattisgarh,Surajpur,-0.6990548210908385,0.10802814250369366,0.28249814977253873,-1.2296283186880963,-0.6041922893099434,-0.3906272774104539
133,Chhattisgarh,Surguja,-0.48662262222121994,-0.16818909353480677,0.10740167370035811,-1.204700310077251,-0.731779472839264,-0.473115973503296
134,Chhattisgarh,Uttar Bastar Kanker,-1.0295049082213568,0.9059890466149167,0.6738902727574145,-0.2989826638832029,0.2313560373693883,0.14957817335486487
135,Delhi,Central,-0.00274928035153233,-0.782005173620363,-0.4178877545161852,0.36576423240600686,-0.489076624227308,-0.31620176812452555
136,Delhi,East,0.19788112969199692,-0.4444063295733072,0.03530312472945973,0.00015343944694220737,-0.0976509024235012,-0.06313404991303721
137,Delhi,New Delhi,-0.7226583987430186,-1.8101471077636697,-0.9122778046023436,0.5818069737000008,-1.5513154634098327,-1.002968999436628
138,Delhi,North,-1.005901330569177,-1.4878936657187527,-1.2521709640365775,0.1331028187047837,-1.9186108681142204,-1.240435790197747
139,Delhi,North East,0.6109437386051447,-1.5032390677208916,-0.7989800847909322,-0.2823639914759724,-1.0313273452281666,-0.6667820826471443
140,Delhi,North West,-0.7816673428734683,-1.1809856256759745,-0.6959821576896492,0.6399723271253057,-1.1202312825031298,-0.7242609740253383
141,Delhi,Shahdara,-0.07356001330807212,0.39959078054433267,0.06620250285984469,0.4571669306457739,0.3803005640560621,0.24587499139478775
142,Delhi,South,-0.014551069177622434,-1.4111666557080582,-1.097674073384653,-0.0413932415711334,-1.3761397055299271,-0.8897129540026595
143,Delhi,South East,-1.395360361830145,-0.5978603495946962,-0.9431771827327285,0.5651883012927703,-1.3159438629315778,-0.8507946517971195
144,Delhi,South West,-0.7580637652212882,-1.2270218316823913,-1.313969720297347,0.3491455599987764,-1.62376269750533,-1.0498081701962607
145,Delhi,West,0.3040972291268062,-1.5646206757294472,-1.0873742806745246,0.2161961807409349,-1.1870578562571348,-0.7674662300771988
146,Goa,North Goa,-1.1003156411778965,-0.13749828953052906,-0.38698837638580025,-0.8889455343398761,-1.1901282871035062,-0.7694513498200625
147,Goa,South Goa,-0.6164422993082089,0.4302815845486104,-0.8813784264719586,-1.3210310169278627,-1.1542167178440472,-0.7462335120959481
148,Gujarat,Ahmadabad,0.23328649617026642,-0.16818909353480677,0.4575946258447201,0.5070229478674642,0.5126742525216473,0.33145829730746085
149,Gujarat,Amreli,0.2096829185180862,0.7832258305978054,0.10740167370035811,0.5070229478674642,0.748356251441157,0.48383332625350883
150,Gujarat,Anand,0.5755383721268744,1.5351505287026121,1.7553685073208858,1.0388204648988324,2.5065306424857017,1.6205424298584337
151,Gujarat,Arvalli,1.6022939999966992,1.5965321367111676,1.8171672635816556,1.9611567835001107,3.439152057177801,2.2235083572984236
152,Gujarat,Banas Kantha,0.6463491050834143,1.0594430666363057,1.4978736895676783,1.0886764821205228,2.1733785202161586,1.4051502297456202
153,Gujarat,Bharuch,0.8705830927791228,0.9059890466149167,1.6420707875094744,1.254863206192825,2.361921195417255,1.527048362496709
154,Gujarat,Bhavnagar,-0.10896537978634159,1.6886045487240011,1.0240832249017764,0.4654762668493886,1.5746544859083182,1.018058332712326
155,Gujarat,Botad,-0.15617253509070117,1.1361700766470004,0.28249814977253873,0.7978497149939935,0.9644965315614403,0.6235740853726762
156,Gujarat,Chhotaudepur,1.7793208323880483,1.504459724698334,1.9098653979728102,1.8115887318350385,3.477339813948764,2.248197814151458
157,Gujarat,Dang,0.48112406151815523,3.4226349749656975,2.424855033479225,1.3711939130434374,3.9152892016243834,2.531344388475817
158,Gujarat,Devbhumi Dwarka,-0.39220831161250036,1.1515154786491395,0.6841900654675429,0.06662812907586295,0.8111379077559192,0.5244234296220306
159,Gujarat,Dohad,2.5700406837360736,1.4123873126855009,2.4145552407690967,1.770042050816963,4.107310040218769,2.6554912515082223
160,Gujarat,Gandhinagar,0.5401330056486049,1.8420585687453903,1.5493726531183198,1.2714818786000557,2.605040399023143,1.6842317530679978
161,Gujarat,Gir Somnath,1.2836457016922707,-0.014735073513417702,0.07650229556997314,0.24943352555539589,0.7612171752172294,0.4921482745382152
162,Gujarat,Jamnagar,-0.6046405104821193,0.7985712325999444,-0.06769480237182325,0.7563030339759178,0.353521842755121,0.2285617962756196
163,Gujarat,Junagadh,0.4457186950398849,-0.19887989753908447,-0.3251896201250307,0.7313750253650727,0.21286206790705003,0.13762130288927815
164,Gujarat,Kachchh,0.46932227269206517,0.24613676052294362,0.39579586958395013,0.22450551694454957,0.6774921835600174,0.438017716897993
165,Gujarat,Kheda,0.4457186950398849,1.8880947747518066,1.0240832249017764,1.5955459905410447,2.3903471166370567,1.545426518607667
166,Gujarat,Mahesana,-0.29779400100378073,1.4737689206940563,1.219779286394214,1.6703300163735813,1.9783868300823644,1.2790826277879377
167,Gujarat,Mahisagar,1.1656278134313713,1.1668608806512781,2.002563532363965,1.6620206801699666,3.0132899929551327,1.9481765769314623
168,Gujarat,Morbi,-0.07356001330807212,1.013406860629889,0.28249814977253873,0.781231042586763,0.938488164726395,0.6067589460429944
169,Gujarat,Narmada,1.6140957888227894,0.6758080165828331,2.3939556553488397,2.2686022230338705,3.4732547136749794,2.2455566821374764
170,Gujarat,Navsari,0.38670975090943527,1.5965321367111676,1.4463747260170368,0.781231042586763,2.1536734596284024,1.3924103548667228
171,Gujarat,Panch Mahals,1.6022939999966992,2.624674070854475,2.301257520957685,2.0857968265543376,4.281799945085,2.768303873713898
172,Gujarat,Patan,2.0035548200837567,0.35355457453791583,1.3124774207853684,0.8560150684192995,2.2838646073861106,1.476582586938104
173,Gujarat,Porbandar,-1.8084229707432928,0.49166319255716634,-0.4178877545161852,0.9972737838807568,-0.49623950211236434,-0.32083276977113506
174,Gujarat,Rajkot,0.6345473162573241,-0.15284369153266764,0.766588407148569,0.9224897580482203,1.0685658552946466,0.6908578248561429
175,Gujarat,Sabar Kantha,0.41031332856161545,2.225693618798863,1.178580115553701,1.26317254239644,2.4984441868895493,1.615314309292656
176,Gujarat,Surat,0.3040972291268062,1.1361700766470004,0.3030977351927956,1.4709059474868178,1.4683275800907536,0.9493150030309264
177,Gujarat,Surendranagar,0.6699526827355944,1.3049694986705285,1.2609784572347271,1.254863206192825,2.225454197296855,1.4388186169747446
178,Gujarat,Tapi,0.9649974033878428,2.762782688873725,2.2909577282475566,1.22993519758198,3.692470280595632,2.3872857005100956
179,Gujarat,Vadodara,1.0358081363443818,0.23079135852080504,1.0652823957422894,1.7035673611880422,1.9421443451885123,1.2556508438159109
180,Gujarat,Valsad,0.5047276391703346,0.7064988205871108,0.5399929675257462,1.8032793956314228,1.6344134989897547,1.0566942123714296
181,Haryana,Ambala,-1.1121174300039862,-1.1809856256759745,-1.6332632943113243,-0.1411052760145151,-2.163118991712742,-1.3985171565374503
182,Haryana,Bhiwani,-0.5338297775255795,-1.9329103237807812,-0.9225775973124717,0.274361534166241,-1.6479637781172396,-1.0654548482441026
183,Haryana,Charki Dadri,-1.1357210076561663,-1.2270218316823913,-1.303669927587219,0.10817481009393856,-1.8965723621357826,-1.2261872773635571
184,Haryana,Faridabad,-0.5456315663516697,-1.626002283738003,-1.035875317123883,0.20788684453732026,-1.6006514019324132,-1.034866068771253
185,Haryana,Fatehabad,-1.0531084858735364,-0.3983701235668904,-0.3045900347047738,-0.5482627499916566,-1.107591922334826,-0.7160892728333328
186,Haryana,Gurugram,-1.348153206525785,-0.4444063295733072,-0.7577809139504191,0.14972149111201416,-1.271215006733954,-0.8218761905269221
187,Haryana,Hisar,-0.6754512434386587,-0.336988515558335,-0.8401792556314456,0.38238290481323733,-0.8506250361947064,-0.5499529667374697
188,Haryana,Jhajjar,-2.115269480221631,-1.626002283738003,-2.0452550027164564,0.9141804218446057,-2.6957694731475303,-1.742890646659074
189,Haryana,Jind,-0.9468923864387273,-1.5032390677208916,-0.6856823649795211,0.24943352555539589,-1.5056629478804628,-0.9734533664772208
190,Haryana,Kaithal,-0.4276136780907702,0.32286377053363813,0.03530312472945973,-0.3737666897157389,-0.1783582532381,-0.11531361802987623
191,Haryana,Karnal,-0.5102261998733997,-1.3497850476995026,-0.9328773900226002,1.0305111286952167,-1.0592359425786455,-0.6848257743529973
192,Haryana,Kurukshetra,-1.017703119395267,-0.8894229876353353,-0.7268815358200341,0.6482816633289215,-1.1090268396074505,-0.7170169871346105
193,Haryana,Mahendragarh,-0.9822977529169972,-1.5646206757294472,-1.4581668182391432,0.5319509564783094,-1.911040346735376,-1.2355412355880329
194,Haryana,Nuh,1.2836457016922707,-0.6745873596053908,0.7974877852789536,0.87263374082653,1.129621236112468,0.7303318426516419
195,Haryana,Palwal,-0.29779400100378073,-1.3344396456973637,-0.8813784264719586,0.4737856030530032,-1.1391919019032029,-0.7365195467766151
196,Haryana,Panchkula,-1.383558573004055,-1.0121862036524467,-1.0564749025441396,-1.0634415946157938,-2.2287074883231353,-1.44092196095762
197,Haryana,Panipat,-0.9940995417430869,-1.3344396456973637,-1.097674073384653,0.6233536547180764,-1.5490826337124461,-1.001525412351782
198,Haryana,Rewari,-0.8996852311343677,-1.426512057710197,-0.9328773900226002,0.4488575944421581,-1.5169140861878947,-0.9807275432625951
199,Haryana,Rohtak,-0.5456315663516697,-0.9354591936417521,-0.7680807066605472,0.8560150684192995,-0.8448153885786404,-0.54619686645097
200,Haryana,Sirsa,-1.005901330569177,-0.9201137916396133,-0.6341834014288796,0.3491455599987764,-1.1808060396254012,-0.7634242551084142
201,Haryana,Sonipat,-1.171126374134436,-1.4418574597123361,-1.7362612214126074,0.23281485314816538,-2.2318866395257917,-1.4429773714630871
202,Haryana,Yamunanagar,-0.6872530322647488,-0.9968408016503079,-0.6650827795592642,0.5818069737000008,-0.9896264247128997,-0.6398212668032465
203,Himachal Pradesh,Bilaspur,0.7761687821704036,-1.0121862036524467,0.9519846759308781,-1.7531164995158492,-0.23167391795136105,-0.1497836920754356
204,Himachal Pradesh,Chamba,1.0712135028226522,-0.4904425355797238,-0.3663887909655437,-1.611857784054392,-0.5836397101159628,-0.3773394579590062
205,Himachal Pradesh,Hamirpur,-0.7344601875691084,-0.5671695455904183,-0.6135838160086228,-1.1548442928555602,-1.4648907770377666,-0.9470930133707843
206,Himachal Pradesh,Kangra,-0.6518476657864789,0.12337354450583224,0.2515987716421541,-0.8806361981362615,-0.4536905466170894,-0.2933236755045388
207,Himachal Pradesh,Kinnaur,-0.15617253509070117,-1.119604017667419,-1.097674073384653,0.8061590511976081,-0.9659948959451633,-0.6245428200125224
208,Himachal Pradesh,Kullu,0.280493651474626,-0.38302472156475126,-0.4075879618060568,0.781231042586763,0.013214116788638,0.00854329748303272
209,Himachal Pradesh,Lahul And Spiti,-0.5928387216560291,-0.35233391756047355,-1.1491730369352946,2.0857968265543376,-0.3278373882122466,-0.21195607533648872
210,Himachal Pradesh,Mandi,-0.26238863452551087,0.20010055451652678,-0.8504790483415736,-1.1382256204483299,-1.002350155726108,-0.6480475161151487
211,Himachal Pradesh,Shimla,-0.7580637652212882,-0.47509713357758493,-1.5096657817897847,-0.5648814223988865,-1.7431365231358116,-1.126986699821925
212,Himachal Pradesh,Sirmaur,-0.5810369328299391,-0.014735073513417702,-0.5517850597478532,-0.6147374396205774,-0.8701841911458741,-0.5625985095260908
213,Himachal Pradesh,Solan,-0.1443707462646119,0.35355457453791583,-0.2942902419946457,-1.2877936721134022,-0.5912683201805191,-0.38227156853484134
214,Himachal Pradesh,Una,-1.041306697047447,-0.8433867816289188,-0.38698837638580025,-0.5981187672133468,-1.3874460792911636,-0.8970228420596239
215,Jammu And Kashmir,Anantnag,-0.6282440881342991,0.9673706546234722,-0.12949355863259282,1.1052951545277532,0.5251519951821966,0.33952550824337907
216,Jammu And Kashmir,Bandipora,-0.9822977529169972,-0.7052781636096686,-1.313969720297347,0.7646123701795325,-1.3143472387568735,-0.8497623894438134
217,Jammu And Kashmir,Baramulla,-1.218333529438796,-0.060771279519834534,-1.2624707567467055,0.3740735686096227,-1.2408950885820038,-0.8022735122263912
218,Jammu And Kashmir,Budgam,-0.793469131699558,0.04664653449513771,-0.9225775973124717,1.58723665433743,-0.2923641135434176,-0.18902160737010013
219,Jammu And Kashmir,Doda,-0.09716359096025148,-1.3958212537059194,-1.4787664036594,1.22993519758198,-1.134687565843036,-0.7336073670569198
220,Jammu And Kashmir,Ganderbal,-1.773017604265023,1.1208246746448611,-0.9740765608631131,1.9860847921109557,-0.11968184613252353,-0.07737767352774316
221,Jammu And Kashmir,Jammu,-0.7698655540473782,-0.09146208352411224,-1.2315713786163207,0.20788684453732026,-1.0856902823450678,-0.701929247703263
222,Jammu And Kashmir,Kathua,-1.383558573004055,0.5990810065721386,-0.3766885836756722,0.09155613768670808,-0.5739305074697441,-0.3710621858676154
223,Jammu And Kashmir,Kishtwar,-0.7108566099169286,0.6451172125785554,-1.2212715859061924,1.8780634214639593,-0.02881960749338708,-0.01863268533935998
224,Jammu And Kashmir,Kulgam,-0.6046405104821193,-1.119604017667419,-1.4684666109492714,0.9806551114735264,-1.340005923356534,-0.8663514493911794
225,Jammu And Kashmir,Kupwara,-1.017703119395267,0.9980614586277504,-0.4178877545161852,1.0720578097132922,0.16210003006582518,0.10480222030818279
226,Jammu And Kashmir,Poonch,-0.8996852311343677,-0.4597517315754461,-1.107973866094781,-0.9637295601724127,-1.718315270573128,-1.1109390631969158
227,Jammu And Kashmir,Pulwama,-1.3127478400475154,-0.5057879375818626,-0.9637767681529851,0.12479348250116903,-1.4193102345236248,-0.9176239129863256
228,Jammu And Kashmir,Rajouri,-0.38040652278641024,0.5990810065721386,0.29279794248266716,0.87263374082653,0.6318038912377434,0.40847895323755923
229,Jammu And Kashmir,Ramban,-0.9232888087865475,-0.4597517315754461,-0.8607788410517021,-0.32391067249404804,-1.3241455397327668,-0.8560972661067262
230,Jammu And Kashmir,Reasi,-1.8674319148737424,-0.8587321836310576,-1.8392591485138905,0.3159082151843166,-2.3168317234985656,-1.4978967530387515
231,Jammu And Kashmir,Samba,-1.0649102746996266,0.2768275645272213,-1.447867025529015,0.2577428617590105,-1.1624425360166337,-0.7515517344799192
232,Jammu And Kashmir,Shopian,-1.359954995351875,2.1796574127924457,0.4060956622940786,-0.7310681464711889,0.3524196804236574,0.2278492173857173
233,Jammu And Kashmir,Srinagar,-0.06175822448198202,0.0006103284887214239,-1.4169676473986301,0.9224897580482203,-0.5261814823603981,-0.34019110060638175
234,Jammu And Kashmir,Udhampur,0.4457186950398849,0.1847551525143882,0.24129897893202568,0.3740735686096227,0.6017037956448583,0.38901839639286334
235,Jharkhand,Bokaro,0.3158990179528963,0.16940975051224907,0.28249814977253873,0.05000945666863247,0.427360767046955,0.2763007338181333
236,Jharkhand,Chatra,1.0240063475182926,-0.2142252995412236,1.054982603032161,-0.2740546552723572,0.9268558891243815,0.5992383532964498
237,Jharkhand,Deoghar,0.9649974033878428,-0.13749828953052906,0.7562886144384405,0.664900335736152,1.1273097110243462,0.7288373767873552
238,Jharkhand,Dhanbad,-0.7698655540473782,-0.7052781636096686,-0.45908692535669826,0.05000945666863247,-0.9747475247425038,-0.6302016402553202
239,Jharkhand,Dumka,0.5519347944746951,1.4123873126855009,1.5802720312487044,0.7646123701795325,2.219643587808183,1.435061894810601
240,Jharkhand,East Singhbum,0.280493651474626,1.657913744719723,1.2403788718144708,0.12479348250116903,1.7447863485131365,1.1280533582463201
241,Jharkhand,Garhwa,1.6731047329532391,0.04664653449513771,1.137380944713188,-0.2823639914759724,1.414796353046593,0.9147055618866446
242,Jharkhand,Giridih,-0.19157790156897148,1.4123873126855009,0.4884940039751047,-0.2574359828651273,0.786293074886307,0.5083605476665877
243,Jharkhand,Godda,0.6935562603877737,0.9059890466149167,1.1476807374233162,0.7646123701795325,1.7793325879619935,1.1503884719169846
244,Jharkhand,Gumla,0.7879705709964938,0.23079135852080504,0.9416848832207504,-0.008155896756673624,1.0647313277320993,0.6883786951346696
245,Jharkhand,Hazaribagh,0.5047276391703346,-0.3676793195626127,0.3030977351927956,-0.3156013362904328,0.12577190691135903,0.08131506879642111
246,Jharkhand,Jamtara,0.9886009810400223,0.6758080165828331,1.7141693364803727,0.5734976374963849,2.0802194510537726,1.344920276141682
247,Jharkhand,Khunti,0.5873401609529645,2.072239598777474,1.4875738968575498,0.08324680148309344,2.2283438530545223,1.4406868605475984
248,Jharkhand,Koderma,0.12707039673545714,-0.09146208352411224,0.22069939351176915,-0.4900973965663505,-0.043340358389060224,-0.028020758455636445
249,Jharkhand,Latehar,0.7761687821704036,0.09268274050155453,1.0137834321916481,0.19957750833370444,1.1188563993844263,0.723372073489997
250,Jharkhand,Lohardaga,0.8469795151269435,1.228242488659834,1.42577514059678,0.23281485314816538,1.9674699402522258,1.2720245520269786
251,Jharkhand,Pakur,2.097969130692476,0.7678804285956667,2.2497585574070436,0.5153322840710789,2.9660584496253604,1.917640058168744
252,Jharkhand,Palamu,1.2010331799096416,-0.030080475515556825,0.7974877852789536,0.1912681721300898,1.1301984476631513,0.7307050261240605
253,Jharkhand,Ramgarh,0.2096829185180862,0.7525350265935277,0.5914919310763876,-0.5150254051771956,0.6215312208043503,0.401837383402707
254,Jharkhand,Ranchi,-0.6164422993082089,2.1643120107903075,1.137380944713188,-0.2574359828651273,1.340053126301226,0.86638196742012
255,Jharkhand,Sahebganj,1.838329776518498,0.16940975051224907,1.569972238538576,0.5568789650891545,2.1524467487038885,1.3916172518147791
256,Jharkhand,Saraikela Kharsawan,0.7643669933443136,2.195002814794585,1.9716641542335802,0.8477057322156837,2.973327134620394,1.9223394670824312
257,Jharkhand,Simdega,1.0240063475182926,0.3842453785421941,0.766588407148569,0.7895403787903789,1.4644724011324968,0.9468225216023503
258,Jharkhand,West Singhbhum,3.1955354915188408,1.8267131667432512,3.3827357555211566,0.6150443185144605,4.741429465400684,3.0654672624480512
259,Karnataka,Bagalkote,1.743915465909778,-0.26026150554764044,1.3124774207853684,-0.17434262082897606,1.450326408627377,0.9376767403067056
260,Karnataka,Ballari,0.3040972291268062,0.660462614580694,0.7150894435979275,0.1331028187047837,0.9562824141897849,0.6182634278850007
261,Karnataka,Belagavi,-0.08536180213416222,0.7678804285956667,0.7562886144384405,0.5651883012927703,1.016724704964918,0.6573410657557306
262,Karnataka,Bengaluru Rural,0.36310617325725586,-0.3676793195626127,-0.5929842305883662,-0.42362270693742976,-0.5323239266859113,-0.34416236330862665
263,Karnataka,Bengaluru Urban,-0.26238863452551087,0.09268274050155453,-0.15009314405284935,-0.581500094806117,-0.40550693991338294,-0.262171621041908
264,Karnataka,Bidar,0.38670975090943527,0.5376993985635832,0.6738902727574145,0.28267087036985566,0.9713550259135391,0.6280082945198256
265,Karnataka,Chamarajanagara,-0.15617253509070117,-0.09146208352411224,-0.08829438779207978,0.23281485314816538,-0.0810942301226987,-0.05242969645095287
266,Karnataka,Chikkaballapura,-0.26238863452551087,-0.38302472156475126,-0.4487871326465702,-0.5731907586025017,-0.8146622524634397,-0.5267020174195131
267,Karnataka,Chikkamagaluru,-0.7344601875691084,0.9673706546234722,-0.4281875472263137,-1.0551322584121785,-0.5691164386332743,-0.3679497552124602
268,Karnataka,Chitradurga,0.2922954403007161,-0.10680748552625137,0.29279794248266716,-0.398694698326584,0.10970913150248951,0.07093003354085942
269,Karnataka,Dakshina Kannada,-0.9940995417430869,1.8267131667432512,-0.3251896201250307,-1.2296283186880963,-0.28562095692644257,-0.18466196730675266
270,Karnataka,Davangere,0.5755383721268744,0.03130113249299913,0.3339971133231802,0.35745489620239224,0.640246783864671,0.41393752035050974
